instance_name,local_max_k,K,interpolant_status,smt2cnf_status,category
oski15a01b29s,10,4,done,none,linear
oski15a01b29s,10,5,done,none,linear
oski15a01b29s,10,6,done,none,linear
oski15a01b29s,10,7,done,none,linear
oski15a01b29s,10,8,done,none,linear
oski15a01b29s,10,9,done,none,linear
oski15a01b31s,10,1,partial,none,linear
oski15a01b31s,10,2,done,none,linear
oski15a01b31s,10,3,done,none,linear
oski15a01b31s,10,4,done,none,linear
oski15a01b31s,10,5,done,none,linear
oski15a01b31s,10,6,done,none,linear
oski15a01b31s,10,7,done,none,linear
oski15a01b31s,10,8,done,none,linear
oski15a01b31s,10,9,done,none,linear
oski15a01b33s,10,1,partial,none,linear
oski15a01b33s,10,2,done,none,linear
oski15a01b33s,10,3,done,none,linear
oski15a01b33s,10,4,done,none,linear
oski15a01b33s,10,5,done,none,linear
oski15a01b33s,10,6,done,none,linear
oski15a01b33s,10,7,done,none,linear
oski15a01b33s,10,8,done,none,linear
oski15a01b33s,10,9,done,none,linear
oski15a01b35s,10,1,partial,none,linear
oski15a01b35s,10,2,done,none,linear
oski15a01b35s,10,3,done,none,linear
oski15a01b35s,10,4,done,none,linear
oski15a01b35s,10,5,done,none,linear
oski15a01b35s,10,6,done,none,linear
oski15a01b35s,10,7,done,none,linear
oski15a01b35s,10,8,done,none,linear
oski15a01b35s,10,9,done,none,linear
oski15a01b37s,10,1,partial,none,linear
oski15a01b37s,10,2,done,none,linear
oski15a01b37s,10,3,done,none,linear
oski15a01b37s,10,4,done,none,linear
oski15a01b37s,10,5,done,none,linear
oski15a01b37s,10,6,done,none,linear
oski15a01b37s,10,7,done,none,linear
oski15a01b37s,10,8,done,none,linear
oski15a01b37s,10,9,done,none,linear
oski15a01b39s,10,1,done,none,linear
oski15a01b39s,10,2,done,none,linear
oski15a01b39s,10,3,partial,none,linear
oski15a01b39s,10,4,done,none,linear
oski15a01b39s,10,5,done,none,linear
oski15a01b39s,10,6,done,none,linear
oski15a01b39s,10,7,done,none,linear
oski15a01b39s,10,8,done,none,linear
oski15a01b39s,10,9,done,none,linear
oski15a01b41s,10,1,done,none,linear
oski15a01b41s,10,2,done,none,linear
oski15a01b41s,10,3,done,none,linear
oski15a01b41s,10,4,done,none,linear
oski15a01b41s,10,5,done,none,linear
oski15a01b41s,10,6,done,none,linear
oski15a01b41s,10,7,done,none,linear
oski15a01b41s,10,8,none,none,linear
oski15a01b41s,10,9,partial,none,linear
oski15a01b43s,10,1,done,none,linear
oski15a01b43s,10,2,done,none,linear
oski15a01b43s,10,3,done,none,linear
oski15a01b43s,10,4,done,none,linear
oski15a01b43s,10,5,done,none,linear
oski15a01b43s,10,6,done,none,linear
oski15a01b43s,10,7,done,none,linear
oski15a01b43s,10,8,done,none,linear
oski15a01b43s,10,9,done,none,linear
oski15a01b45s,10,1,done,none,linear
oski15a01b45s,10,2,done,none,linear
oski15a01b45s,10,3,done,none,linear
oski15a01b45s,10,4,done,none,linear
oski15a01b45s,10,5,done,none,linear
oski15a01b45s,10,6,done,none,linear
oski15a01b45s,10,7,done,none,linear
oski15a01b45s,10,8,done,none,linear
oski15a01b45s,10,9,done,none,linear
oski15a01b49s,10,1,done,none,linear
oski15a01b49s,10,2,done,none,linear
oski15a01b49s,10,3,done,none,linear
oski15a01b49s,10,4,partial,none,linear
oski15a01b49s,10,5,partial,none,linear
oski15a01b49s,10,6,partial,none,linear
oski15a01b49s,10,7,none,none,linear
oski15a01b49s,10,8,none,none,linear
oski15a01b49s,10,9,partial,none,linear
oski15a01b51s,10,1,done,none,linear
oski15a01b51s,10,2,done,none,linear
oski15a01b51s,10,3,done,none,linear
oski15a01b51s,10,4,done,none,linear
oski15a01b51s,10,5,partial,none,linear
oski15a01b51s,10,6,partial,none,linear
oski15a01b51s,10,7,none,none,linear
oski15a01b51s,10,8,none,none,linear
oski15a01b51s,10,9,partial,none,linear
oski15a01b53s,10,1,done,none,linear
oski15a01b53s,10,2,done,none,linear
oski15a01b53s,10,3,done,none,linear
oski15a01b53s,10,4,done,none,linear
oski15a01b53s,10,5,partial,none,linear
oski15a01b53s,10,6,partial,none,linear
oski15a01b53s,10,7,none,none,linear
oski15a01b53s,10,8,none,none,linear
oski15a01b53s,10,9,partial,none,linear
oski15a01b55s,10,1,partial,none,linear
oski15a01b55s,10,2,done,none,linear
oski15a01b55s,10,3,done,none,linear
oski15a01b55s,10,4,done,none,linear
oski15a01b55s,10,5,done,none,linear
oski15a01b55s,10,6,done,none,linear
oski15a01b55s,10,7,done,none,linear
oski15a01b55s,10,8,done,none,linear
oski15a01b55s,10,9,done,none,linear
oski15a01b57s,10,1,partial,none,linear
oski15a01b57s,10,2,done,none,linear
oski15a01b57s,10,3,done,none,linear
oski15a01b57s,10,4,done,none,linear
oski15a01b57s,10,5,done,none,linear
oski15a01b57s,10,6,done,none,linear
oski15a01b57s,10,7,done,none,linear
oski15a01b57s,10,8,done,none,linear
oski15a01b57s,10,9,partial,none,linear
oski15a01b59s,10,1,done,none,linear
oski15a01b59s,10,2,done,none,linear
oski15a01b59s,10,3,done,none,linear
oski15a01b59s,10,4,done,none,linear
oski15a01b59s,10,5,partial,none,linear
oski15a01b59s,10,6,partial,none,linear
oski15a01b59s,10,7,none,none,linear
oski15a01b59s,10,8,none,none,linear
oski15a01b59s,10,9,partial,none,linear
oski15a01b61s,10,1,partial,none,linear
oski15a01b61s,10,2,done,none,linear
oski15a01b61s,10,3,done,none,linear
oski15a01b61s,10,4,done,none,linear
oski15a01b61s,10,5,done,none,linear
oski15a01b61s,10,6,done,none,linear
oski15a01b61s,10,7,done,none,linear
oski15a01b61s,10,8,done,none,linear
oski15a01b61s,10,9,done,none,linear
oski15a01b63s,10,1,partial,none,linear
oski15a01b63s,10,2,done,none,linear
oski15a01b63s,10,3,done,none,linear
oski15a01b63s,10,4,done,none,linear
oski15a01b63s,10,5,done,none,linear
oski15a01b63s,10,6,done,none,linear
oski15a01b63s,10,7,done,none,linear
oski15a01b63s,10,8,done,none,linear
oski15a01b63s,10,9,done,none,linear
oski15a01b65s,10,1,partial,none,linear
oski15a01b65s,10,2,done,none,linear
oski15a01b65s,10,3,done,none,linear
oski15a01b65s,10,4,done,none,linear
oski15a01b65s,10,5,done,none,linear
oski15a01b65s,10,6,done,none,linear
oski15a01b65s,10,7,done,none,linear
oski15a01b65s,10,8,done,none,linear
oski15a01b65s,10,9,done,none,linear
oski15a01b67s,10,1,partial,none,linear
oski15a01b67s,10,2,done,none,linear
oski15a01b67s,10,3,done,none,linear
oski15a01b67s,10,4,done,none,linear
oski15a01b67s,10,5,done,none,linear
oski15a01b67s,10,6,done,none,linear
oski15a01b67s,10,7,partial,none,linear
oski15a01b67s,10,8,done,none,linear
oski15a01b67s,10,9,done,none,linear
oski15a01b69s,10,1,partial,none,linear
oski15a01b69s,10,2,done,none,linear
oski15a01b69s,10,3,done,none,linear
oski15a01b69s,10,4,done,none,linear
oski15a01b69s,10,5,done,none,linear
oski15a01b69s,10,6,done,none,linear
oski15a01b69s,10,7,done,none,linear
oski15a01b69s,10,8,done,none,linear
oski15a01b69s,10,9,done,none,linear
oski15a01b71s,10,1,partial,none,linear
oski15a01b71s,10,2,done,none,linear
oski15a01b71s,10,3,done,none,linear
oski15a01b71s,10,4,done,none,linear
oski15a01b71s,10,5,done,none,linear
oski15a01b71s,10,6,done,none,linear
oski15a01b71s,10,7,done,none,linear
oski15a01b71s,10,8,done,none,linear
oski15a01b71s,10,9,done,none,linear
oski15a01b73s,10,1,partial,none,linear
oski15a01b73s,10,2,done,none,linear
oski15a01b73s,10,3,done,none,linear
oski15a01b73s,10,4,done,none,linear
oski15a01b73s,10,5,done,none,linear
oski15a01b73s,10,6,done,none,linear
oski15a01b73s,10,7,done,none,linear
oski15a01b73s,10,8,done,none,linear
oski15a01b73s,10,9,done,none,linear
oski15a01b75s,10,1,partial,none,linear
oski15a01b75s,10,2,done,none,linear
oski15a01b75s,10,3,done,none,linear
oski15a01b75s,10,4,done,none,linear
oski15a01b75s,10,5,done,none,linear
oski15a01b75s,10,6,done,none,linear
oski15a01b75s,10,7,partial,none,linear
oski15a01b75s,10,8,done,none,linear
oski15a01b75s,10,9,done,none,linear
oski15a01b77s,10,1,partial,none,linear
oski15a01b77s,10,2,done,none,linear
oski15a01b77s,10,3,done,none,linear
oski15a01b77s,10,4,done,none,linear
oski15a01b77s,10,5,done,none,linear
oski15a01b77s,10,6,done,none,linear
oski15a01b77s,10,7,done,none,linear
oski15a01b77s,10,8,done,none,linear
oski15a01b77s,10,9,done,none,linear
oski15a01b79s,10,1,done,none,linear
oski15a01b79s,10,2,done,none,linear
oski15a01b79s,10,3,partial,none,linear
oski15a01b79s,10,4,done,none,linear
oski15a01b79s,10,5,done,none,linear
oski15a01b79s,10,6,done,none,linear
oski15a01b79s,10,7,done,none,linear
oski15a01b79s,10,8,done,none,linear
oski15a01b79s,10,9,done,none,linear
oski15a08b01s,10,1,none,none,linear
oski15a08b01s,10,2,none,none,linear
oski15a08b01s,10,3,none,none,linear
oski15a08b01s,10,4,none,none,linear
oski15a08b01s,10,5,none,none,linear
oski15a08b01s,10,6,none,none,linear
oski15a08b01s,10,7,none,none,linear
oski15a08b01s,10,8,none,none,linear
oski15a08b01s,10,9,none,none,linear
oski15a08b03s,10,1,none,none,linear
oski15a08b03s,10,2,none,none,linear
oski15a08b03s,10,3,none,none,linear
oski15a08b03s,10,4,none,none,linear
oski15a08b03s,10,5,none,none,linear
oski15a08b03s,10,6,none,none,linear
oski15a08b03s,10,7,none,none,linear
oski15a08b03s,10,8,none,none,linear
oski15a08b03s,10,9,none,none,linear
oski15a08b05s,10,1,none,none,linear
oski15a08b05s,10,2,none,none,linear
oski15a08b05s,10,3,none,none,linear
oski15a08b05s,10,4,none,none,linear
oski15a08b05s,10,5,none,none,linear
oski15a08b05s,10,6,none,none,linear
oski15a08b05s,10,7,none,none,linear
oski15a08b05s,10,8,none,none,linear
oski15a08b05s,10,9,none,none,linear
oski15a08b09s,10,1,none,none,linear
oski15a08b09s,10,2,none,none,linear
oski15a08b09s,10,3,none,none,linear
oski15a08b09s,10,4,none,none,linear
oski15a08b09s,10,5,none,none,linear
oski15a08b09s,10,6,none,none,linear
oski15a08b09s,10,7,none,none,linear
oski15a08b09s,10,8,none,none,linear
oski15a08b09s,10,9,none,none,linear
oski15a08b11s,10,1,none,none,linear
oski15a08b11s,10,2,none,none,linear
oski15a08b11s,10,3,none,none,linear
oski15a08b11s,10,4,none,none,linear
oski15a08b11s,10,5,none,none,linear
oski15a08b11s,10,6,none,none,linear
oski15a08b11s,10,7,none,none,linear
oski15a08b11s,10,8,none,none,linear
oski15a08b11s,10,9,none,none,linear
oski15a08b13s,10,1,none,none,linear
oski15a08b13s,10,2,none,none,linear
oski15a08b13s,10,3,none,none,linear
oski15a08b13s,10,4,none,none,linear
oski15a08b13s,10,5,none,none,linear
oski15a08b13s,10,6,none,none,linear
oski15a08b13s,10,7,none,none,linear
oski15a08b13s,10,8,none,none,linear
oski15a08b13s,10,9,none,none,linear
oski15a08b14s,10,1,none,none,linear
oski15a08b14s,10,2,none,none,linear
oski15a08b14s,10,3,none,none,linear
oski15a08b14s,10,4,none,none,linear
oski15a08b14s,10,5,none,none,linear
oski15a08b14s,10,6,none,none,linear
oski15a08b14s,10,7,none,none,linear
oski15a08b14s,10,8,none,none,linear
oski15a08b14s,10,9,none,none,linear
oski15a08b16s,10,1,none,none,linear
oski15a08b16s,10,2,none,none,linear
oski15a08b16s,10,3,none,none,linear
oski15a08b16s,10,4,none,none,linear
oski15a08b16s,10,5,none,none,linear
oski15a08b16s,10,6,none,none,linear
oski15a08b16s,10,7,none,none,linear
oski15a08b16s,10,8,none,none,linear
oski15a08b16s,10,9,none,none,linear
oski15a10b01s,10,1,partial,none,linear
oski15a10b01s,10,2,done,none,linear
oski15a10b01s,10,3,done,none,linear
oski15a10b01s,10,4,done,none,linear
oski15a10b01s,10,5,done,none,linear
oski15a10b01s,10,6,done,none,linear
oski15a10b01s,10,7,done,none,linear
oski15a10b01s,10,8,done,none,linear
oski15a10b01s,10,9,done,none,linear
oski15a10b03s,10,1,done,none,linear
oski15a10b03s,10,2,partial,none,linear
oski15a10b03s,10,3,partial,none,linear
oski15a10b03s,10,4,partial,none,linear
oski15a10b03s,10,5,partial,none,linear
oski15a10b03s,10,6,partial,none,linear
oski15a10b03s,10,7,partial,none,linear
oski15a10b03s,10,8,partial,none,linear
oski15a10b03s,10,9,partial,none,linear
oski15a10b05s,10,1,done,none,linear
oski15a10b05s,10,2,partial,none,linear
oski15a10b05s,10,3,partial,none,linear
oski15a10b05s,10,4,partial,none,linear
oski15a10b05s,10,5,partial,none,linear
oski15a10b05s,10,6,partial,none,linear
oski15a10b05s,10,7,partial,none,linear
oski15a10b05s,10,8,partial,none,linear
oski15a10b05s,10,9,partial,none,linear
oski15a10b07s,10,1,done,none,linear
oski15a10b07s,10,2,done,none,linear
oski15a10b07s,10,3,done,none,linear
oski15a10b07s,10,4,partial,none,linear
oski15a10b07s,10,5,partial,none,linear
oski15a10b07s,10,6,partial,none,linear
oski15a10b07s,10,7,partial,none,linear
oski15a10b07s,10,8,partial,none,linear
oski15a10b07s,10,9,partial,none,linear
oski15a10b09s,10,1,done,none,linear
oski15a10b09s,10,2,done,none,linear
oski15a10b09s,10,3,done,none,linear
oski15a10b09s,10,4,done,none,linear
oski15a10b09s,10,5,partial,none,linear
oski15a10b09s,10,6,partial,none,linear
oski15a10b09s,10,7,partial,none,linear
oski15a10b09s,10,8,partial,none,linear
oski15a10b09s,10,9,partial,none,linear
oski15a10b11s,10,1,done,none,linear
oski15a10b11s,10,2,done,none,linear
oski15a10b11s,10,3,done,none,linear
oski15a10b11s,10,4,done,none,linear
oski15a10b11s,10,5,partial,none,linear
oski15a10b11s,10,6,partial,none,linear
oski15a10b11s,10,7,partial,none,linear
oski15a10b11s,10,8,partial,none,linear
oski15a10b11s,10,9,partial,none,linear
oski15a10b13s,10,1,partial,none,linear
oski15a10b13s,10,2,done,none,linear
oski15a10b13s,10,3,done,none,linear
oski15a10b13s,10,4,done,none,linear
oski15a10b13s,10,5,done,none,linear
oski15a10b13s,10,6,done,none,linear
oski15a10b13s,10,7,done,none,linear
oski15a10b13s,10,8,done,none,linear
oski15a10b13s,10,9,done,none,linear
oski15a10b15s,10,1,done,none,linear
oski15a10b15s,10,2,partial,none,linear
oski15a10b15s,10,3,partial,none,linear
oski15a10b15s,10,4,partial,none,linear
oski15a10b15s,10,5,partial,none,linear
oski15a10b15s,10,6,partial,none,linear
oski15a10b15s,10,7,partial,none,linear
oski15a10b15s,10,8,partial,none,linear
oski15a10b15s,10,9,partial,none,linear
oski15a10b17s,10,1,partial,none,linear
oski15a10b17s,10,2,done,none,linear
oski15a10b17s,10,3,done,none,linear
oski15a10b17s,10,4,done,none,linear
oski15a10b17s,10,5,done,none,linear
oski15a10b17s,10,6,done,none,linear
oski15a10b17s,10,7,done,none,linear
oski15a10b17s,10,8,done,none,linear
oski15a10b17s,10,9,done,none,linear
oski15a14b01s,10,1,partial,none,linear
oski15a14b01s,10,2,done,none,linear
oski15a14b01s,10,3,done,none,linear
oski15a14b01s,10,4,done,none,linear
oski15a14b01s,10,5,done,none,linear
oski15a14b01s,10,6,done,none,linear
oski15a14b01s,10,7,done,none,linear
oski15a14b01s,10,8,done,none,linear
oski15a14b01s,10,9,done,none,linear
oski15a14b03s,10,1,done,none,linear
oski15a14b03s,10,2,done,none,linear
oski15a14b03s,10,3,done,none,linear
oski15a14b03s,10,4,done,none,linear
oski15a14b03s,10,5,done,none,linear
oski15a14b03s,10,6,done,none,linear
oski15a14b03s,10,7,done,none,linear
oski15a14b03s,10,8,done,none,linear
oski15a14b03s,10,9,done,none,linear
oski15a14b05s,10,1,done,none,linear
oski15a14b05s,10,2,done,none,linear
oski15a14b05s,10,3,done,none,linear
oski15a14b05s,10,4,done,none,linear
oski15a14b05s,10,5,done,none,linear
oski15a14b05s,10,6,partial,none,linear
oski15a14b05s,10,7,done,none,linear
oski15a14b05s,10,8,done,none,linear
oski15a14b05s,10,9,done,none,linear
oski15a14b07s,10,1,partial,none,linear
oski15a14b07s,10,2,done,none,linear
oski15a14b07s,10,3,done,none,linear
oski15a14b07s,10,4,done,none,linear
oski15a14b07s,10,5,done,none,linear
oski15a14b07s,10,6,done,none,linear
oski15a14b07s,10,7,done,none,linear
oski15a14b07s,10,8,done,none,linear
oski15a14b07s,10,9,done,none,linear
oski15a14b09s,10,1,partial,none,linear
oski15a14b09s,10,2,done,none,linear
oski15a14b09s,10,3,done,none,linear
oski15a14b09s,10,4,done,none,linear
oski15a14b09s,10,5,done,none,linear
oski15a14b09s,10,6,done,none,linear
oski15a14b09s,10,7,done,none,linear
oski15a14b09s,10,8,done,none,linear
oski15a14b09s,10,9,done,none,linear
oski15a14b14s,10,1,done,none,linear
oski15a14b14s,10,2,done,none,linear
oski15a14b14s,10,3,done,none,linear
oski15a14b14s,10,4,done,none,linear
oski15a14b14s,10,5,done,none,linear
oski15a14b14s,10,6,done,none,linear
oski15a14b14s,10,7,done,none,linear
oski15a14b14s,10,8,done,none,linear
oski15a14b14s,10,9,done,none,linear
oski15a14b16s,10,1,done,none,linear
oski15a14b16s,10,2,done,none,linear
oski15a14b16s,10,3,done,none,linear
oski15a14b16s,10,4,done,none,linear
oski15a14b16s,10,5,done,none,linear
oski15a14b16s,10,6,done,none,linear
oski15a14b16s,10,7,done,none,linear
oski15a14b16s,10,8,done,none,linear
oski15a14b16s,10,9,done,none,linear
oski15a14b18s,10,1,done,none,linear
oski15a14b18s,10,2,done,none,linear
oski15a14b18s,10,3,done,none,linear
oski15a14b18s,10,4,done,none,linear
oski15a14b18s,10,5,done,none,linear
oski15a14b18s,10,6,done,none,linear
oski15a14b18s,10,7,done,none,linear
oski15a14b18s,10,8,done,none,linear
oski15a14b18s,10,9,done,none,linear
oski15a14b21s,10,1,done,none,linear
oski15a14b21s,10,2,done,none,linear
oski15a14b21s,10,3,done,none,linear
oski15a14b21s,10,4,done,none,linear
oski15a14b21s,10,5,done,none,linear
oski15a14b21s,10,6,done,none,linear
oski15a14b21s,10,7,done,none,linear
oski15a14b21s,10,8,done,none,linear
oski15a14b21s,10,9,done,none,linear
oski15a14b23s,10,1,done,none,linear
oski15a14b23s,10,2,done,none,linear
oski15a14b23s,10,3,done,none,linear
oski15a14b23s,10,4,done,none,linear
oski15a14b23s,10,5,done,none,linear
oski15a14b23s,10,6,done,none,linear
oski15a14b23s,10,7,done,none,linear
oski15a14b23s,10,8,done,none,linear
oski15a14b23s,10,9,done,none,linear
oski15a14b25s,10,1,done,none,linear
oski15a14b25s,10,2,done,none,linear
oski15a14b25s,10,3,done,none,linear
oski15a14b25s,10,4,done,none,linear
oski15a14b25s,10,5,done,none,linear
oski15a14b25s,10,6,done,none,linear
oski15a14b25s,10,7,done,none,linear
oski15a14b25s,10,8,done,none,linear
oski15a14b25s,10,9,done,none,linear
oski15a14b29s,10,1,done,none,linear
oski15a14b29s,10,2,done,none,linear
oski15a14b29s,10,3,done,none,linear
oski15a14b29s,10,4,done,none,linear
oski15a14b29s,10,5,done,none,linear
oski15a14b29s,10,6,partial,none,linear
oski15a14b29s,10,7,partial,none,linear
oski15a14b29s,10,8,partial,none,linear
oski15a14b29s,10,9,partial,none,linear
oski15a14b31s,10,1,partial,none,linear
oski15a14b31s,10,2,done,none,linear
oski15a14b31s,10,3,done,none,linear
oski15a14b31s,10,4,done,none,linear
oski15a14b31s,10,5,done,none,linear
oski15a14b31s,10,6,done,none,linear
oski15a14b31s,10,7,done,none,linear
oski15a14b31s,10,8,done,none,linear
oski15a14b31s,10,9,done,none,linear
oski15a14b32s,10,1,done,none,linear
oski15a14b32s,10,2,done,none,linear
oski15a14b32s,10,3,done,none,linear
oski15a14b32s,10,4,done,none,linear
oski15a14b32s,10,5,done,none,linear
oski15a14b32s,10,6,done,none,linear
oski15a14b32s,10,7,done,none,linear
oski15a14b32s,10,8,done,none,linear
oski15a14b32s,10,9,done,none,linear
oski1rub03i,10,1,done,none,linear
oski1rub03i,10,2,done,none,linear
oski1rub03i,10,3,done,none,linear
oski1rub03i,10,4,done,none,linear
oski1rub03i,10,5,done,none,linear
oski1rub03i,10,6,done,none,linear
oski1rub03i,10,7,done,none,linear
oski1rub03i,10,8,done,none,linear
oski1rub03i,10,9,done,none,linear
oski2b1i,10,1,done,none,linear
oski2b1i,10,2,done,none,linear
oski2b1i,10,3,done,none,linear
oski2b1i,10,4,done,none,linear
oski2b1i,10,5,done,none,linear
oski2b1i,10,6,done,none,linear
oski2b1i,10,7,done,none,linear
oski2b1i,10,8,done,none,linear
oski2b1i,10,9,done,none,linear
oski2b2i,10,1,done,none,linear
oski2b2i,10,2,done,none,linear
oski2b2i,10,3,done,none,linear
oski2b2i,10,4,done,none,linear
oski2b2i,10,5,done,none,linear
oski2b2i,10,6,done,none,linear
oski2b2i,10,7,done,none,linear
oski2b2i,10,8,done,none,linear
oski2b2i,10,9,done,none,linear
oski2b3i,10,1,done,none,linear
oski2b3i,10,2,done,none,linear
oski2b3i,10,3,done,none,linear
oski2b3i,10,4,done,none,linear
oski2b3i,10,5,done,none,linear
oski2b3i,10,6,done,none,linear
oski2b3i,10,7,done,none,linear
oski2b3i,10,8,done,none,linear
oski2b3i,10,9,done,none,linear
oski2b4i,10,1,done,none,linear
oski2b4i,10,2,done,none,linear
oski2b4i,10,3,done,none,linear
oski2b4i,10,4,done,none,linear
oski2b4i,10,5,done,none,linear
oski2b4i,10,6,done,none,linear
oski2b4i,10,7,done,none,linear
oski2b4i,10,8,done,none,linear
oski2b4i,10,9,done,none,linear
oski2b5i,10,1,done,none,linear
oski2b5i,10,2,done,none,linear
oski2b5i,10,3,done,none,linear
oski2b5i,10,4,done,none,linear
oski2b5i,10,5,done,none,linear
oski2b5i,10,6,done,none,linear
oski2b5i,10,7,done,none,linear
oski2b5i,10,8,done,none,linear
oski2b5i,10,9,done,none,linear
oski3b3i,10,1,done,none,linear
oski3b3i,10,2,done,none,linear
oski3b3i,10,3,done,none,linear
oski3b3i,10,4,done,none,linear
oski3b3i,10,5,done,none,linear
oski3b3i,10,6,done,none,linear
oski3b3i,10,7,done,none,linear
oski3b3i,10,8,done,none,linear
oski3b3i,10,9,done,none,linear
pcip1,10,1,done,none,linear
pcip1,10,2,done,none,linear
pcip1,10,3,partial,none,linear
pcip1,10,4,partial,none,linear
pcip1,10,5,partial,none,linear
pcip1,10,6,partial,none,linear
pcip1,10,7,partial,none,linear
pcip1,10,8,partial,none,linear
pcip1,10,9,partial,none,linear
pdtpmsrotate32,10,1,done,none,linear
pdtpmsrotate32,10,2,done,none,linear
pdtpmsrotate32,10,3,done,none,linear
pdtpmsrotate32,10,4,done,none,linear
pdtpmsrotate32,10,5,done,none,linear
pdtpmsrotate32,10,6,done,none,linear
pdtpmsrotate32,10,7,done,none,linear
pdtpmsrotate32,10,8,done,none,linear
pdtpmsrotate32,10,9,done,none,linear
pdtpmss1269b,10,1,done,none,linear
pdtpmss1269b,10,2,done,none,linear
pdtpmss1269b,10,3,done,none,linear
pdtpmss1269b,10,4,done,none,linear
pdtpmss1269b,10,5,done,none,linear
pdtpmss1269b,10,6,done,none,linear
pdtpmss1269b,10,7,done,none,linear
pdtpmss1269b,10,8,done,none,linear
pdtpmss1269b,10,9,done,none,linear
pdtpmsusbphy,10,1,done,none,linear
pdtpmsusbphy,10,2,done,none,linear
pdtpmsusbphy,10,3,done,none,linear
pdtpmsusbphy,10,4,done,none,linear
pdtpmsusbphy,10,5,done,none,linear
pdtpmsusbphy,10,6,done,none,linear
pdtpmsusbphy,10,7,done,none,linear
pdtpmsusbphy,10,8,done,none,linear
pdtpmsusbphy,10,9,done,none,linear
pdtswvsam6x8p1,10,1,done,none,linear
pdtswvsam6x8p1,10,2,done,none,linear
pdtswvsam6x8p1,10,3,done,none,linear
pdtswvsam6x8p1,10,4,done,none,linear
pdtswvsam6x8p1,10,5,done,none,linear
pdtswvsam6x8p1,10,6,done,none,linear
pdtswvsam6x8p1,10,7,done,none,linear
pdtswvsam6x8p1,10,8,done,none,linear
pdtswvsam6x8p1,10,9,done,none,linear
pdtvisblackjack0,10,1,done,none,linear
pdtvisblackjack0,10,2,done,none,linear
pdtvisblackjack0,10,3,done,none,linear
pdtvisblackjack0,10,4,done,none,linear
pdtvisblackjack0,10,5,done,none,linear
pdtvisblackjack0,10,6,done,none,linear
pdtvisblackjack0,10,7,done,none,linear
pdtvisblackjack0,10,8,done,none,linear
pdtvisblackjack0,10,9,done,none,linear
pdtvisblackjack1,10,1,done,none,linear
pdtvisblackjack1,10,2,done,none,linear
pdtvisblackjack1,10,3,done,none,linear
pdtvisblackjack1,10,4,done,none,linear
pdtvisblackjack1,10,5,done,none,linear
pdtvisblackjack1,10,6,done,none,linear
pdtvisblackjack1,10,7,done,none,linear
pdtvisblackjack1,10,8,done,none,linear
pdtvisblackjack1,10,9,done,none,linear
pdtvisblackjack2,10,1,done,none,linear
pdtvisblackjack2,10,2,done,none,linear
pdtvisblackjack2,10,3,done,none,linear
pdtvisblackjack2,10,4,done,none,linear
pdtvisblackjack2,10,5,done,none,linear
pdtvisblackjack2,10,6,done,none,linear
pdtvisblackjack2,10,7,done,none,linear
pdtvisblackjack2,10,8,done,none,linear
pdtvisblackjack2,10,9,done,none,linear
pdtviscoherence4,10,1,done,none,linear
pdtviscoherence4,10,2,done,none,linear
pdtviscoherence4,10,3,done,none,linear
pdtviscoherence4,10,4,done,none,linear
pdtviscoherence4,10,5,done,none,linear
pdtviscoherence4,10,6,done,none,linear
pdtviscoherence4,10,7,done,none,linear
pdtviscoherence4,10,8,done,none,linear
pdtviscoherence4,10,9,done,none,linear
pdtvisgigamax4,10,1,done,none,linear
pdtvisgigamax4,10,2,done,none,linear
pdtvisgigamax4,10,3,done,none,linear
pdtvisgigamax4,10,4,done,none,linear
pdtvisgigamax4,10,5,done,none,linear
pdtvisgigamax4,10,6,done,none,linear
pdtvisgigamax4,10,7,done,none,linear
pdtvisgigamax4,10,8,done,none,linear
pdtvisgigamax4,10,9,done,none,linear
pdtvisgray0,10,1,done,none,linear
pdtvisgray0,10,2,done,none,linear
pdtvisgray0,10,3,done,none,linear
pdtvisgray0,10,4,done,none,linear
pdtvisgray0,10,5,done,none,linear
pdtvisgray0,10,6,done,none,linear
pdtvisgray0,10,7,done,none,linear
pdtvisgray0,10,8,done,none,linear
pdtvisgray0,10,9,done,none,linear
pdtvishuffman1,10,1,done,none,linear
pdtvishuffman1,10,2,done,none,linear
pdtvishuffman1,10,3,done,none,linear
pdtvishuffman1,10,4,done,none,linear
pdtvishuffman1,10,5,done,none,linear
pdtvishuffman1,10,6,done,none,linear
pdtvishuffman1,10,7,done,none,linear
pdtvishuffman1,10,8,done,none,linear
pdtvishuffman1,10,9,done,none,linear
pdtvisminmax0,10,1,done,none,linear
pdtvisminmax0,10,2,done,none,linear
pdtvisminmax0,10,3,done,none,linear
pdtvisminmax0,10,4,done,none,linear
pdtvisminmax0,10,5,done,none,linear
pdtvisminmax0,10,6,done,none,linear
pdtvisminmax0,10,7,done,none,linear
pdtvisminmax0,10,8,done,none,linear
pdtvisminmax0,10,9,done,none,linear
pdtvisminmaxr1,10,1,done,none,linear
pdtvisminmaxr1,10,2,done,none,linear
pdtvisminmaxr1,10,3,done,none,linear
pdtvisminmaxr1,10,4,done,none,linear
pdtvisminmaxr1,10,5,done,none,linear
pdtvisminmaxr1,10,6,done,none,linear
pdtvisminmaxr1,10,7,done,none,linear
pdtvisminmaxr1,10,8,done,none,linear
pdtvisminmaxr1,10,9,done,none,linear
pdtvisns2p3,10,1,done,none,linear
